id,length
10829841,121
10549057,122
10793144,30
10753695,119
10753695,119
10740860,121
10740882,394
10753618,181
10753629,366
10748947,119
10748947,119
10911867,180
10820231,122
10654215,119
10739509,121
10742487,395
10795243,119
10788513,119
10771035,180
10149304,545
10742579,211
10742632,394
10920196,119
10907275,119
10907272,119
10893294,119
10865440,121
10865440,121
10758902,122
10760273,181
10760332,122
10760337,119
10757650,122
10752634,181
10758342,122
10755905,122
10773214,119
10830350,394
10769171,32
10769171,32
10771720,119
10377158,122
10771127,180
10766363,364
10816765,151
10816765,151
10816765,151
10816765,151
10767643,394
10819430,121
10766566,29
10764571,119
10764571,119
10843818,121
10921338,119
10741461,121
10195657,395
10602695,365
10759224,122
10756570,121
10756570,121
10756570,121
10756571,83
10511346,0
10172461,364
10172461,364
10778489,30
10778498,364
10607909,371
10761251,31
10740552,121
10813391,30
10753420,181
10860280,183
10860280,183
10749966,241
10546178,365
10839553,30
10746187,121
10747159,121
10768005,31
10647019,119
10769527,180
10769535,119
10196166,30409
10196166,30409
10196166,30409
10196166,30409
10758665,395
10768776,29
10768776,29
10686027,395
10741251,456
10754554,395
10754564,395
10744081,121
10690738,122
10690738,122
10741227,121
10750784,394
10907666,396
10768096,119
10750373,181
10750371,121
10749023,121
10742811,394
10745105,394
10756278,122
10760982,36
10760995,364
10761011,242
10777299,395
10751211,122
10122714,122
10122714,122
10122714,122
10122714,122
10122714,122
10122714,122
10746877,395
10746877,395
10746879,394
10746947,121
10769270,119
10769285,29
10954842,121
10770607,180
10770611,119
10766422,180
10757029,426
10757029,426
10757029,426
10775890,34
10744137,121
10744140,121
10888045,119
10888043,121
10888043,121
10755596,122
10662446,180
10662446,180
10277385,395
10277385,395
10795338,119
10795338,119
10795338,119
10751820,394
10755514,119
10755514,119
10749336,121
10749210,486
10749215,181
10754440,211
10747502,272
10794610,180
10788185,303
10761866,181
10759604,211
10769363,180
10760295,211
10748496,180
10751059,181
10759676,181
10749195,181
10648289,395
10753721,395
10754128,122
10754524,395
10771632,120
10771640,180
10771641,180
10753138,211
10753138,211
10867161,32
10867161,32
10753129,211
10753129,211
10751635,394
10751648,121
10748761,121
10744773,365
10746215,394
10744797,121
10744797,121
10746228,364
10681360,152
10746304,455
10522730,121
10739601,395
10739601,395
10463388,119
10463388,119
10463388,119
10463388,119
10463388,119
10463388,119
10463388,119
10463388,119
10758708,122
10758731,30
10764371,119
10764371,119
10752698,181
10811703,395
10928948,183
10872764,152
10967364,120
10810572,371
10750880,121
10750887,211
10771587,368
10771593,394
10748100,394
10810940,395
10897052,394
10897057,396
10879409,122
10767412,394
10767445,119
10203510,123
10755731,122
10599711,121
10755780,394
10755780,394
10755796,364
10756756,181
10758244,395
10755309,181
10756317,122
10754249,242
10753825,396
10753503,395
10931538,244
10751377,119
10751377,119
10751409,394
10803950,392
10747000,395
10747000,395
10747019,394
10751415,121
10751455,121
10742341,121
10743803,180
10746953,121
10344371,425
10757162,181
10757164,181
10758579,394
10754721,181
10744145,180
10744236,121
10787143,119
10741333,121
10741411,368
10757836,395
10760443,211
10760443,211
10760456,181
10760457,181
10760506,122
10491128,30411
10238924,396
10584423,425
10584423,425
10890093,183
10890093,183
10890093,183
10747950,121
10749286,426
10749286,426
10750589,121
10743093,121
10831679,122
10831679,122
10694781,121
10694788,121
10694788,121
10694796,119
10694796,119
10694796,119
10694796,119
10238037,256
10748892,121
10744913,121
10795524,119
10433376,427
10433376,427
10888078,395
10738255,425
10738266,121
10738266,121
10902001,152
10902001,152
10902001,152
10753207,150
10946983,122
10754992,181
10712272,212
10712272,212
10712272,212
10710367,122
10696747,121
10751252,394
10740367,485
10698841,0
10295990,370
10295990,370
10589728,394
10589728,394
10589728,394
10751317,121
10910393,119
10743472,121
10743506,121
10739083,121
10783725,30
10783725,30
10783725,30
10783725,30
10783725,30
10783725,30
10742415,394
10742416,394
10741060,180
10741060,180
10741078,425
10741108,425
10741108,425
10754336,122
10754338,122
10120843,394
10120843,394
10120843,394
10120843,394
10480365,373
10480358,373
10551379,0
10752044,181
10741003,424
10758772,122
10760167,122
10760187,122
10873783,364
10864454,121
10755086,122
10925734,119
10756098,242
10756120,242
10756107,242
10874159,394
10708003,395
10710585,119
10710585,119
10155421,0
10578777,119
10578777,119
10578777,119
10578777,119
10578777,119
10578777,119
10578777,119
10899405,121
10978244,121
10806356,119
10746068,364
10746074,364
10746075,361
10643336,120
10735103,121
10330509,426
10344338,424
10344338,424
10344338,424
10393325,643
10710421,395
10311767,123
10706488,395
10706488,395
10711048,395
10711048,395
10748308,364
10748352,394
10749596,121
10180470,394
10748252,121
10836750,122
10743292,121
10745427,364
10516461,121
10343660,377
10184350,366
10739126,395
10733516,121
10733516,121
10733602,121
10169007,550
10214871,426
10214871,426
10214871,426
10214871,426
10759984,122
10732408,364
10078276,128
10754829,181
10754836,181
10754840,181
10755838,122
10755872,394
10757281,395
10195266,370
10736348,395
10743637,121
10745847,455
10734950,121
10583786,364
10374088,121
10374088,121
10676773,368
10812819,121
10812819,121
10752113,576
10786391,211
10697904,33
10697904,33
10711243,121
10972062,121
10909618,119
10918634,119
10862925,121
10821421,121
10740507,121
10740511,121
10740511,121
10740513,119
10740513,119
10456090,27
10760657,0
10703762,30
10951413,122
10744403,121
10545946,119
10545946,119
10545946,119
10834904,122
10738531,121
10750707,121
10748036,121
10748039,211
10748045,121
10749775,121
10748077,121
10738615,394
10738615,394
10655509,27
10655509,27
10767803,426
10903921,365
10759336,122
10760707,122
10759615,395
10756643,122
10742131,394
10340282,0
10611674,181
10784164,365
10744031,121
10756948,122
10947417,122
10741774,29
10741774,29
10940911,31
10741136,394
10679395,370
10679395,370
10349752,395
10349752,395
10741207,121
10741213,29
10707183,364
10708421,122
10708421,122
10709597,122
10709675,395
10709675,395
10710183,426
10710183,426
10133088,364
10133088,364
10743345,29
10743345,29
10745526,121
10745532,455
10611490,30
10738877,395
10767026,364
10733063,394
10174188,120
10174188,120
10234650,0
10734887,183
10750499,394
10750505,121
10753547,121
10753547,121
10862630,395
10745202,394
10746617,121
10401117,366
10913170,119
10746692,27
10746692,27
10746704,121
10738111,121
10733947,121
10594972,364
10594972,364
10736674,121
10759418,122
10584070,367
10758186,122
10731935,121
10756744,364
10756674,364
10731703,364
10869490,394
10731940,121
10731940,121
10692269,370
10692269,370
10755715,181
10778576,120
10751838,274
10751838,274
10743074,394
10868215,121
10759439,122
10708780,366
10202581,366
10202582,366
10488777,368
10935990,152
10148538,122
10148538,122
10148541,365
10148618,365
10148528,365
10148743,180
10774758,180
10148798,297
10922676,241
10120307,122
10147939,365
10483955,364
10483955,364
10483955,364
10712760,121
10834886,122
10703033,30
10703042,30
10736398,395
10737041,395
10737839,121
10737839,121
10737850,119
10737850,119
10786047,152
10786047,152
10786047,152
10786047,152
10733686,27
10786060,152
10786060,152
10168109,365
10168193,365
10169663,365
10194921,487
10194921,487
10194921,487
10132629,189
10393653,365
10733573,121
10710572,395
10736847,395
10690558,122
10694901,29
10293325,366
10358733,425
10358733,425
10358733,425
10697420,395
10913168,119
10698264,121
10698264,121
10699836,121
10253399,420
10253399,420
10253399,420
10253399,420
10148800,123
10626827,181
10626827,181
10686433,181
10686433,181
10686433,181
10686433,181
10686433,181
10688420,122
10687690,365
10697490,29
10629544,183
10629544,183
10629544,183
10917039,183
10687947,394
10688439,122
10148554,457
10149200,182
10149215,182
10149229,122
10149241,122
10511638,486
10702187,121
10132217,364
10132217,364
10148624,426
10148638,365
10713035,121
10920370,119
10626104,121
10679339,121
10868623,122
10868623,122
10868623,122
10770419,119
10770419,119
10770419,119
10770419,119
10938056,121
10697846,152
10697882,33
10697882,33
10712569,365
10712675,395
10866338,394
10619746,395
10737577,121
10904568,121
10904568,121
10768801,394
10768801,394
10733715,427
10733715,427
10733761,121
10733769,121
10733762,396
10523616,368
10711636,395
10711893,424
10285002,395
10954510,121
10705661,122
10757154,181
10127104,365
10737943,456
10737955,364
10572587,122
10934029,213
10934029,213
10736590,121
10798064,150
10699022,121
10756684,394
10756684,394
10694753,121
10694753,121
10148304,458
10148321,0
10576888,368
10712719,395
10148196,455
10148452,365
10613865,395
10149614,30
10148315,442
10148318,499
10149629,182
10149779,365
10811454,369
10931923,121
10694251,183
10791149,180
10791149,180
10864618,368
10731329,425
10737353,32
10463492,27
10769045,0
10943613,30
10260871,123
10732431,121
10732642,395
10148931,123
10402948,122
10593743,368
10708639,122
10709225,122
10479763,120
10801047,119
10751590,180
10769698,180
10806903,119
10801044,119
10768555,211
10769122,32
10792642,180
10751239,180
10743940,394
10737669,121
10703260,122
10236843,424
10236843,424
10236843,424
10236843,424
10736288,121
10736294,121
10668796,180
10668796,180
10683619,121
10782144,119
10967001,30
10639626,120
10691611,395
10786756,364
10529683,394
10801555,119
10801555,119
10801555,119
10693556,122
10693556,122
10682984,121
10174135,122
10149444,397
10814867,183
10814867,183
10149280,366
10149299,365
10149299,365
10149311,366
10432289,395
10432289,395
10432289,395
10432289,395
10457488,376
10733367,30
10657367,395
10699149,29
10806110,392
10737285,121
10654634,119
10149275,182
10149284,547
10149286,578
10149348,425
10148459,365
10148665,365
10733055,395
10772449,365
10733237,395
10950577,395
10708591,30
10708591,30
10708591,30
10708591,30
10712771,121
10712771,121
10704979,395
10708175,395
10706481,395
10706481,395
10777716,30
10762287,122
10701707,121
10886683,395
10794617,364
10864535,394
10702507,394
10702529,394
10702832,121
10702957,121
10702962,121
10697247,29
10735821,364
10737335,30
10737335,30
10691893,122
10691893,122
10692089,425
10692089,425
10692212,122
10692212,122
10215725,458
10696045,426
10696332,578
10697065,121
10697065,121
10139589,43
10149418,183
10857836,121
10149226,182
10457903,375
10597965,367
10597965,367
10491741,374
10751363,180
10148557,365
10149456,183
10090917,438
10358408,368
10869516,153
10706086,395
10706094,122
10706534,364
10735531,121
10737000,121
10737049,121
10810394,121
10810394,121
10810394,121
10735640,395
10691980,485
10756646,365
10756646,365
10452755,158
10635351,364
10571000,366
10693211,122
10693211,122
10693212,122
10693212,122
10694185,426
10698403,121
10698403,121
10698987,364
10699241,121
10698981,364
10148219,121
10148219,121
10149057,184
10139969,123
10732115,121
10732218,183
10295063,395
10571559,426
10571559,426
10571559,426
10257359,365
10661959,119
10661959,119
10709745,366
10688470,426
10688470,426
10775378,395
10775378,395
10775378,395
10384141,0
10734381,395
10815895,121
10767468,60
10917283,454
10735738,30
10735738,30
10735738,30
10815125,585
10734343,29
10690365,364
10690456,424
10690457,396
10690457,396
10690588,122
10690588,122
10797361,29
10797361,29
10695076,121
10695076,121
10149244,182
10149246,182
10148918,130
10148940,184
10148487,365
10148532,365
10137435,457
10149030,395
10149030,395
10149256,120
10149256,120
10149271,182
10149297,182
10850778,395
10731595,395
10139614,123
10691666,371
10691666,371
10846428,126
10708846,122
10709325,395
10709342,364
10242815,122
10701722,364
10880551,119
10880551,119
10880551,119
10880551,119
10802186,119
10558661,121
10558661,121
10689541,332
10696303,394
10697089,426
10697089,426
10697157,121
10697157,121
10697205,121
10697205,121
10697557,366
10697618,121
10697618,121
10913141,28
10913141,28
10697673,121
10697673,121
10929825,152
10698215,121
10698215,121
10698350,235
10698576,394
10698584,394
10698579,121
10700033,121
10169465,1
10373732,121
10373732,121
10373732,121
10688009,395
10690345,122
10690345,122
10697219,121
10149532,183
10149532,183
10149554,458
10149549,182
10196466,426
10184021,380
10683458,182
10693584,122
10693584,122
10694811,121
10694811,121
10553317,183
10553317,183
10553317,183
10689878,395
10699481,394
10149610,30
10149387,183
10148167,458
10694484,577
10754958,111
10754958,111
10138897,301
10138897,301
10138897,301
10138897,301
10139030,427
10139048,59
10139050,365
10893515,180
10893515,180
10893515,180
10691348,395
10699267,121
10309272,371
10803838,119
10803838,119
10432782,396
10432782,396
10432782,396
10698745,29
10580914,365
10617560,303
10666172,241
10691915,122
10691915,122
10869116,394
10700484,394
10699583,394
10700732,364
10688144,122
10688144,122
10688144,122
10688519,364
10688718,122
10688769,122
10688769,122
10236960,364
10688500,122
10695121,396
10695315,121
10695315,121
10369650,394
10369650,394
10369650,394
10369650,394
10369650,394
10847360,427
10149615,30
10148917,130
10148514,365
10148536,365
10148543,365
10148610,365
10122272,365
10125121,365
10694148,122
10694148,122
10708926,152
10708928,122
10652956,395
10699907,364
10699907,364
10173030,121
10173030,121
10173030,121
10173030,121
10173030,121
10173030,121
10173030,121
10173030,121
10173030,121
10173030,121
10583627,368
10691938,122
10692517,394
10692517,394
10692623,122
10692623,122
10942114,366
10214182,395
10214182,395
10695760,121
10695760,121
10783231,119
10783231,119
10600547,119
10600547,119
10149298,183
10149319,122
10149359,183
10149400,30
10149400,30
10149419,454
10877054,241
10691137,122
10691137,122
10152517,426
10698661,394
10149045,373
10149305,122
10148470,365
10148481,365
10148504,365
10148518,518
10756136,181
10696570,394
10794983,30
10148200,730
10218961,379
10705221,370
10148477,365
10148517,365
10148544,426
10138616,426
10138616,426
10138616,426
10138627,366
10298036,364
10703107,122
10703596,122
10703625,122
10658338,122
10658338,122
10236865,366
10699316,395
10699316,395
10700471,394
10692966,30
10863771,394
10173545,215
10694428,364
10132262,365
10131437,456
10131437,456
10131973,365
10711362,33
10124980,371
10124981,393
10130619,395
10130619,395
10130619,395
10130619,395
10127820,369
10127826,366
10092193,123
10132181,366
10132181,366
10132194,365
10132214,378
10123833,974
10123833,974
10120419,31
10120475,394
10122034,395
10122905,396
10123390,458
10087462,366
10706530,120
10707799,364
10707811,119
10707811,119
10698591,394
10898690,396
10693988,61
10693989,61
10693990,61
10693991,61
10693992,61
10693994,61
10693995,61
10736710,121
10561722,365
10767566,150
10703466,122
10748659,395
10700983,121
10558387,364
10745586,370
10745586,370
10745586,370
10695474,121
10695474,121
10696283,121
10696397,121
10696397,121
10689590,122
10696208,60
